model,sample_id,L,cer_vs_gt,cer_vs_original_whisper,gt_len,hyp_len
lca,BAC009S0915W0180,2,0.8333333333333334,0.36,24,25
lca,BAC009S0915W0180,3,0.5416666666666666,0.04,24,25
base,BAC009S0916W0221,1,1.0,1.0,12,12
base,BAC009S0916W0221,2,0.16666666666666666,0.16666666666666666,12,12
base,BAC009S0916W0221,3,0.4166666666666667,0.4166666666666667,12,11
lca,BAC009S0916W0221,1,1.5,1.5,12,19
lca,BAC009S0916W0221,2,0.6666666666666666,0.6666666666666666,12,12
lca,BAC009S0916W0221,3,0.16666666666666666,0.16666666666666666,12,12
base,BAC009S0764W0155,1,1.3,1.3,10,14
base,BAC009S0764W0155,2,0.7,0.7,10,10
base,BAC009S0764W0155,3,0.7,0.7,10,10
lca,BAC009S0764W0155,1,1.1,1.1,10,11
lca,BAC009S0764W0155,2,0.8,0.8,10,10
lca,BAC009S0764W0155,3,0.2,0.2,10,10
base,BAC009S0765W0167,1,1.0,1.0,20,9
base,BAC009S0765W0167,2,0.25,0.25,20,21
base,BAC009S0765W0167,3,0.1,0.1,20,20
lca,BAC009S0765W0167,1,2.0,2.0,20,40
lca,BAC009S0765W0167,2,0.3,0.3,20,20
lca,BAC009S0765W0167,3,0.05,0.05,20,20
base,BAC009S0766W0148,1,2.1,2.1,10,22
base,BAC009S0766W0148,2,0.9,0.9,10,13
base,BAC009S0766W0148,3,0.4,0.4,10,10
lca,BAC009S0766W0148,1,1.5,1.5,10,15
lca,BAC009S0766W0148,2,1.0,1.0,10,11
lca,BAC009S0766W0148,3,0.2,0.0,10,10
base,BAC009S0767W0160,1,2.25,1.9285714285714286,12,27
base,BAC009S0767W0160,2,0.3333333333333333,0.21428571428571427,12,13
base,BAC009S0767W0160,3,0.16666666666666666,0.07142857142857142,12,13
lca,BAC009S0767W0160,1,1.0,1.0,12,11
lca,BAC009S0767W0160,2,0.16666666666666666,0.07142857142857142,12,13
lca,BAC009S0767W0160,3,0.16666666666666666,0.07142857142857142,12,13
base,BAC009S0768W0286,1,1.5,1.65,22,33
base,BAC009S0768W0286,2,0.7272727272727273,0.8,22,21
base,BAC009S0768W0286,3,0.6363636363636364,0.75,22,25
lca,BAC009S0768W0286,1,1.1818181818181819,1.3,22,26
lca,BAC009S0768W0286,2,0.8181818181818182,0.85,22,25
lca,BAC009S0768W0286,3,0.7272727272727273,0.7,22,22
base,BAC009S0769W0139,1,1.7142857142857142,1.7142857142857142,7,12
base,BAC009S0769W0139,2,0.14285714285714285,0.14285714285714285,7,7
base,BAC009S0769W0139,3,0.0,0.0,7,7
lca,BAC009S0769W0139,1,1.2857142857142858,1.2857142857142858,7,9
lca,BAC009S0769W0139,2,0.5714285714285714,0.5714285714285714,7,8
lca,BAC009S0769W0139,3,1.0,1.0,7,9
base,BAC009S0770W0239,1,1.2222222222222223,1.2,9,12
base,BAC009S0770W0239,2,0.4444444444444444,0.3,9,9
base,BAC009S0770W0239,3,0.4444444444444444,0.5,9,9
lca,BAC009S0770W0239,1,1.1111111111111112,1.1,9,12
lca,BAC009S0770W0239,2,0.1111111111111111,0.4,9,9
lca,BAC009S0770W0239,3,0.2222222222222222,0.1,9,9
base,BAC009S0901W0425,1,0.8571428571428571,0.8571428571428571,7,7
base,BAC009S0901W0425,2,0.5714285714285714,0.42857142857142855,7,7
base,BAC009S0901W0425,3,0.5714285714285714,0.42857142857142855,7,7
lca,BAC009S0901W0425,1,0.7142857142857143,0.7142857142857143,7,7
lca,BAC009S0901W0425,2,0.2857142857142857,0.5714285714285714,7,7
lca,BAC009S0901W0425,3,0.2857142857142857,0.2857142857142857,7,7
base,BAC009S0902W0479,1,0.8947368421052632,0.8947368421052632,19,17
base,BAC009S0902W0479,2,0.21052631578947367,0.21052631578947367,19,19
base,BAC009S0902W0479,3,0.05263157894736842,0.05263157894736842,19,19
lca,BAC009S0902W0479,1,1.631578947368421,1.631578947368421,19,31
lca,BAC009S0902W0479,2,0.0,0.0,19,19
lca,BAC009S0902W0479,3,0.21052631578947367,0.21052631578947367,19,19
base,BAC009S0903W0162,1,1.2307692307692308,1.2307692307692308,13,16
base,BAC009S0903W0162,2,0.6923076923076923,0.6923076923076923,13,13
base,BAC009S0903W0162,3,2.6153846153846154,2.6153846153846154,13,34
lca,BAC009S0903W0162,1,1.0769230769230769,1.0769230769230769,13,14
lca,BAC009S0903W0162,2,0.5384615384615384,0.5384615384615384,13,13
lca,BAC009S0903W0162,3,0.38461538461538464,0.38461538461538464,13,12
base,BAC009S0904W0254,1,1.0625,1.0625,16,19
base,BAC009S0904W0254,2,1.125,1.125,16,18
base,BAC009S0904W0254,3,0.3125,0.3125,16,16
lca,BAC009S0904W0254,1,1.0,1.0,16,0
lca,BAC009S0904W0254,2,0.25,0.25,16,16
lca,BAC009S0904W0254,3,0.125,0.125,16,16
base,BAC009S0905W0331,1,1.7777777777777777,1.7777777777777777,9,16
base,BAC009S0905W0331,2,1.3333333333333333,1.3333333333333333,9,12
base,BAC009S0905W0331,3,0.5555555555555556,0.6666666666666666,9,9
lca,BAC009S0905W0331,1,1.0,1.0,9,4
lca,BAC009S0905W0331,2,1.0,1.0,9,6
lca,BAC009S0905W0331,3,1.0,1.0,9,8
base,BAC009S0906W0404,1,1.2777777777777777,1.15,18,23
base,BAC009S0906W0404,2,0.7777777777777778,0.8,18,19
base,BAC009S0906W0404,3,0.5555555555555556,0.6,18,20
lca,BAC009S0906W0404,1,2.0,1.8,18,36
lca,BAC009S0906W0404,2,1.1111111111111112,1.1,18,22
lca,BAC009S0906W0404,3,0.6666666666666666,0.7,18,19
base,BAC009S0907W0339,1,0.7894736842105263,0.7894736842105263,19,21
base,BAC009S0907W0339,2,0.42105263157894735,0.42105263157894735,19,19
base,BAC009S0907W0339,3,0.21052631578947367,0.10526315789473684,19,19
lca,BAC009S0907W0339,1,0.8947368421052632,0.8947368421052632,19,18
lca,BAC009S0907W0339,2,0.5789473684210527,0.631578947368421,19,19
lca,BAC009S0907W0339,3,0.47368421052631576,0.47368421052631576,19,19
base,BAC009S0908W0488,1,1.0,1.0,21,12
base,BAC009S0908W0488,2,0.47619047619047616,0.4782608695652174,21,22
base,BAC009S0908W0488,3,0.47619047619047616,0.5217391304347826,21,22
lca,BAC009S0908W0488,1,1.0,1.0,21,0
lca,BAC009S0908W0488,2,0.42857142857142855,0.4782608695652174,21,22
lca,BAC009S0908W0488,3,0.2857142857142857,0.34782608695652173,21,21
base,BAC009S0912W0313,1,0.5294117647058824,0.4117647058823529,17,17
base,BAC009S0912W0313,2,0.35294117647058826,0.23529411764705882,17,18
base,BAC009S0912W0313,3,0.23529411764705882,0.35294117647058826,17,18
lca,BAC009S0912W0313,1,0.8235294117647058,0.8235294117647058,17,16
lca,BAC009S0912W0313,2,0.29411764705882354,0.17647058823529413,17,17
lca,BAC009S0912W0313,3,0.4117647058823529,0.29411764705882354,17,17
base,BAC009S0913W0345,1,3.25,3.25,12,39
base,BAC009S0913W0345,2,0.9166666666666666,0.9166666666666666,12,14
base,BAC009S0913W0345,3,0.8333333333333334,0.8333333333333334,12,13
lca,BAC009S0913W0345,1,1.0,1.0,12,11
lca,BAC009S0913W0345,2,0.9166666666666666,0.9166666666666666,12,13
lca,BAC009S0913W0345,3,1.1666666666666667,1.1666666666666667,12,14
base,BAC009S0914W0367,1,1.2666666666666666,1.1176470588235294,15,19
base,BAC009S0914W0367,2,1.0,1.0,15,15
base,BAC009S0914W0367,3,0.6666666666666666,0.6470588235294118,15,16
lca,BAC009S0914W0367,1,1.0,1.0,15,10
lca,BAC009S0914W0367,2,0.8,0.47058823529411764,15,17
lca,BAC009S0914W0367,3,0.6666666666666666,0.6470588235294118,15,15
base,BAC009S0915W0432,1,2.3684210526315788,2.25,19,45
base,BAC009S0915W0432,2,0.47368421052631576,0.45,19,19
base,BAC009S0915W0432,3,0.2631578947368421,0.2,19,19
lca,BAC009S0915W0432,1,1.0,0.95,19,2
lca,BAC009S0915W0432,2,0.47368421052631576,0.55,19,18
lca,BAC009S0915W0432,3,0.2631578947368421,0.05,19,19
base,BAC009S0916W0250,1,0.8636363636363636,0.782608695652174,22,25
base,BAC009S0916W0250,2,0.13636363636363635,0.08695652173913043,22,23
base,BAC009S0916W0250,3,0.045454545454545456,0.08695652173913043,22,22
lca,BAC009S0916W0250,1,0.9545454545454546,0.9565217391304348,22,10
lca,BAC009S0916W0250,2,0.5454545454545454,0.5652173913043478,22,22
lca,BAC009S0916W0250,3,0.045454545454545456,0.08695652173913043,22,22
