model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
base,8098-278278-0035,1,substitution-low,0.0,0.001,500,15.1,0.05269818380475044,0.087104931473732,1.18781578540802,-12.163247267673388,0.2393466830253601,0.7920439357795603,1.2501999139785767,-3.895152894798567,0.35250499844551086,0.0,241600,0.0,0.0013245033112582781,50954,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\8098-278278-0035.wav
lca,8098-278278-0035,1,substitution-low,0.0,0.001,500,15.1,0.05150216445326805,0.08497608453035355,1.2052136659622192,-11.011362534395914,0.27094167470932007,0.8065732807551588,1.2787269353866577,-4.142530297073706,0.4266868233680725,0.0,241600,0.0,0.0013245033112582781,50954,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\8098-278278-0035.wav
base,8098-278278-0035,1,substitution-mid,0.0,0.005,500,15.1,0.05270111933350563,0.08716657757759094,1.1943250894546509,-12.165912507977954,0.2392774522304535,0.7918612699109566,1.254333257675171,-3.8701910471209207,0.3532218635082245,0.0,241600,0.0,0.006622516556291391,51085,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\8098-278278-0035.wav
lca,8098-278278-0035,1,substitution-mid,0.0,0.005,500,15.1,0.051584504544734955,0.085292287170887,1.2095941305160522,-11.181011177014351,0.2660755217075348,0.805941569206509,1.279977560043335,-4.107725692732012,0.4271710216999054,0.0,241600,0.0,0.006622516556291391,51085,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\8098-278278-0035.wav
base,8098-278278-0035,2,clean,0.0,0.0,1000,15.1,0.03552448749542236,0.0622188076376915,0.9752181768417358,-0.14822224890626057,0.7010481357574463,0.8538021976436269,1.5707311630249023,-0.6025181499059572,0.6154283285140991,0.0,241600,0.0,0.0,52735,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\8098-278278-0035.wav
lca,8098-278278-0035,2,clean,0.0,0.0,1000,15.1,0.034587740898132324,0.059871260076761246,0.9792978763580322,-0.01805155833558336,0.7063716650009155,0.8618355486993582,1.5738129615783691,-1.4467006290741162,0.5714799761772156,0.0,241600,0.0,0.0,52735,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\8098-278278-0035.wav
base,8098-278278-0035,2,dropout-low,0.01,0.0,1000,15.1,0.03574679046869278,0.0626114010810852,0.9756729006767273,-0.24231242786143523,0.6971765160560608,0.8528359351813779,1.562473177909851,-0.6045983579346264,0.6156340837478638,0.0,241600,0.005298013245033113,0.0,52525,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\8098-278278-0035.wav
lca,8098-278278-0035,2,dropout-low,0.01,0.0,1000,15.1,0.03467739745974541,0.06008331477642059,0.9794917106628418,-0.06771835681321428,0.7043450474739075,0.8614828774120137,1.5789237022399902,-1.437224430262388,0.5714231133460999,0.0,241600,0.005298013245033113,0.0,52525,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\8098-278278-0035.wav
base,8098-278278-0035,2,dropout-mid,0.03,0.0,1000,15.1,0.03685198724269867,0.06501626968383789,0.9894735813140869,-0.8099244231356826,0.6734327077865601,0.8460081381088601,1.5150492191314697,-0.5993962645919175,0.5814509391784668,0.0,241600,0.026490066225165563,0.0,52256,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\8098-278278-0035.wav
lca,8098-278278-0035,2,dropout-mid,0.03,0.0,1000,15.1,0.03580762818455696,0.06280945986509323,0.9940854907035828,-0.7920592594189136,0.6741893291473389,0.854776308999481,1.5163692235946655,-1.5114647297284516,0.5447840690612793,0.0,241600,0.026490066225165563,0.0,52256,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\8098-278278-0035.wav
base,8098-278278-0035,2,substitution-low,0.0,0.001,1000,15.1,0.03556341677904129,0.06230413168668747,0.9762513041496277,-0.18305384571365382,0.6996170282363892,0.8536002062682537,1.5686039924621582,-0.6251378711208002,0.6155264377593994,0.0,241600,0.0,0.0006622516556291391,51954,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\8098-278278-0035.wav
lca,8098-278278-0035,2,substitution-low,0.0,0.001,1000,15.1,0.03466280922293663,0.059995293617248535,0.980326771736145,-0.05981586033231696,0.7046679258346558,0.8617352007746175,1.5687026977539062,-1.4731941162844122,0.5714036226272583,0.0,241600,0.0,0.0006622516556291391,51954,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\8098-278278-0035.wav
base,8098-278278-0035,2,substitution-mid,0.0,0.005,1000,15.1,0.03550180047750473,0.06209670007228851,0.9801326394081116,-0.1593046544299615,0.700593113899231,0.852861039983664,1.560263991355896,-0.6648036359775171,0.6154550313949585,0.0,241600,0.0,0.005298013245033113,52085,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\8098-278278-0035.wav
lca,8098-278278-0035,2,substitution-mid,0.0,0.005,1000,15.1,0.03479414060711861,0.06017961725592613,0.9818187952041626,-0.09481490596065552,0.703236997127533,0.860144740885159,1.5609300136566162,-1.4442005090941494,0.5715040564537048,0.0,241600,0.0,0.005298013245033113,52085,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\8098-278278-0035.wav
base,8098-278278-0035,3,clean,0.0,0.0,1500,15.1,0.03301293030381203,0.058744706213474274,0.9089661836624146,1.1380244323505901,0.7517563700675964,0.8802651744007236,1.7887592315673828,0.0819359259253093,0.5535326600074768,0.0,241600,0.0,0.0,53735,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\8098-278278-0035.wav
lca,8098-278278-0035,3,clean,0.0,0.0,1500,15.1,0.030379291623830795,0.053589798510074615,0.9089234471321106,1.878811639797916,0.7787793278694153,0.8872747665927888,1.7496638298034668,-0.6059229943536316,0.5969454050064087,0.0,241600,0.0,0.0,53735,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\8098-278278-0035.wav
base,8098-278278-0035,3,dropout-low,0.01,0.0,1500,15.1,0.033440474420785904,0.05967807024717331,0.9128389954566956,0.9214682415376928,0.7435359954833984,0.8777258220811692,1.7466516494750977,0.07316658171277747,0.5530810356140137,0.0,241600,0.00706401766004415,0.0,53525,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\8098-278278-0035.wav
lca,8098-278278-0035,3,dropout-low,0.01,0.0,1500,15.1,0.030815228819847107,0.05446210131049156,0.9132648706436157,1.66992782083272,0.771337628364563,0.8844522304902548,1.7288429737091064,-0.611409340364142,0.5977209806442261,0.0,241600,0.00706401766004415,0.0,53525,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\8098-278278-0035.wav
base,8098-278278-0035,3,dropout-mid,0.03,0.0,1500,15.1,0.034476540982723236,0.06178518384695053,0.9280424118041992,0.4633829449015947,0.7257060408592224,0.8724980806038507,1.698521375656128,0.09159483464248044,0.598470151424408,0.0,241600,0.03090507726269316,0.0,53256,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\8098-278278-0035.wav
lca,8098-278278-0035,3,dropout-mid,0.03,0.0,1500,15.1,0.031829360872507095,0.05673952028155327,0.9333383440971375,1.109909479442804,0.7506969571113586,0.877650022740014,1.6265654563903809,-0.6554513850778896,0.6693538427352905,0.0,241600,0.03090507726269316,0.0,53256,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\8098-278278-0035.wav
base,8098-278278-0035,3,substitution-low,0.0,0.001,1500,15.1,0.033048756420612335,0.058758072555065155,0.9101242423057556,1.1381079410113961,0.7517594695091248,0.880067603333802,1.787369966506958,0.08584541749174195,0.5534172058105469,0.0,241600,0.0,0.0013245033112582781,52954,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\8098-278278-0035.wav
lca,8098-278278-0035,3,substitution-low,0.0,0.001,1500,15.1,0.03041713498532772,0.05361827090382576,0.9104555249214172,1.8729951500701505,0.7785741686820984,0.887194910303062,1.7468254566192627,-0.6040916375746636,0.5969364047050476,0.0,241600,0.0,0.0013245033112582781,52954,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\8098-278278-0035.wav
base,8098-278278-0035,3,substitution-mid,0.0,0.005,1500,15.1,0.03318360447883606,0.0589059442281723,0.9141823649406433,1.096052967550272,0.7501740455627441,0.8786043884587602,1.7895188331604004,0.07463674479805305,0.5535380840301514,0.0,241600,0.0,0.004856512141280353,53085,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\8098-278278-0035.wav
lca,8098-278278-0035,3,substitution-mid,0.0,0.005,1500,15.1,0.030566565692424774,0.05382659286260605,0.9167516827583313,1.8296095460628978,0.7770394682884216,0.8852740690020814,1.7276767492294312,-0.5925487647622596,0.5968072414398193,0.0,241600,0.0,0.004856512141280353,53085,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\8098-278278-0035.wav
